,age,education_num,hours_per_week,capital_gain,sex,REL_NotInFam,REL_OtherRelat,REL_OwnChild,REL_Unmarr,REL_Spouse,result_01
27279,35,14,40,0,1,0,0,0,0,1,1
27280,28,10,30,0,0,0,0,0,0,1,1
27281,59,9,50,0,1,1,0,0,0,0,0
27282,42,13,40,0,1,0,0,0,0,1,0
27283,50,9,40,0,1,0,0,0,0,1,1
27284,32,10,40,0,0,0,0,0,1,0,0
27285,27,9,40,0,1,0,0,0,1,0,0
27286,43,13,40,0,1,0,1,0,0,0,0
27287,46,7,40,0,1,0,0,0,1,0,1
27288,41,10,50,0,1,0,0,0,0,1,1
27289,59,14,60,8614,0,0,0,0,1,0,1
27290,20,10,30,0,0,0,0,1,0,0,0
27291,57,13,40,0,1,0,0,0,0,1,1
27292,46,9,70,4386,1,0,0,0,0,1,0
27293,45,4,40,0,1,0,0,0,0,1,0
27294,29,9,45,0,1,0,0,0,1,0,0
27295,23,7,40,0,1,0,0,0,0,1,0
27296,46,9,48,0,1,1,0,0,0,0,0
27297,58,10,40,0,1,0,0,0,0,1,1
27298,38,11,40,0,0,0,1,0,0,0,0
27299,29,10,50,0,1,0,1,0,0,0,0
27300,26,13,40,0,0,1,0,0,0,0,0
27301,42,13,40,0,1,0,0,0,0,1,1
27302,61,9,45,0,1,0,0,0,1,0,1
27303,31,10,45,15024,1,0,0,0,0,1,1
27304,43,9,40,0,1,0,0,1,0,0,0
27305,47,13,50,15024,1,0,0,0,0,1,1
27306,51,9,56,0,1,0,0,0,0,1,1
27307,23,9,40,0,1,1,0,0,0,0,0
27308,24,9,40,0,0,0,0,0,1,0,0
27309,25,10,38,0,1,1,0,0,0,0,0
27310,38,11,50,0,1,0,0,0,0,1,0
27311,48,9,16,0,0,0,0,0,0,1,1
27312,33,9,30,0,1,1,0,0,0,0,0
27313,46,14,55,0,1,0,0,0,0,1,1
27314,18,4,40,0,0,0,1,0,0,0,0
27315,52,9,40,0,1,0,0,0,0,1,0
27316,46,13,45,0,1,0,0,0,0,1,1
27317,28,9,40,0,1,1,0,0,0,0,0
27318,37,10,30,0,1,0,1,0,0,0,0
27319,45,14,50,0,1,0,0,0,0,1,1
27320,17,6,16,0,0,0,0,1,0,0,0
27321,56,14,40,0,1,0,0,0,0,1,1
27322,38,12,45,0,1,0,0,0,1,0,0
27323,81,4,10,0,1,0,0,0,0,1,0
27324,22,10,30,0,0,0,0,1,0,0,0
27325,43,10,40,0,0,0,0,0,1,0,0
27326,31,12,40,0,0,0,0,0,0,1,0
27327,42,13,40,0,1,0,0,0,0,1,1
27328,50,9,40,0,1,0,0,0,0,1,1
27329,31,10,40,0,1,1,0,0,0,0,0
27330,35,10,40,0,0,1,0,0,0,0,0
27331,36,13,35,0,0,0,0,0,1,0,0
27332,33,4,40,0,1,0,0,0,0,1,0
27333,36,13,40,0,0,0,0,0,1,0,0
27334,50,9,25,0,1,0,0,1,0,0,0
27335,55,10,40,0,1,0,0,0,0,1,1
27336,29,9,40,0,0,0,0,0,1,0,0
27337,24,10,30,0,0,0,1,0,0,0,0
27338,39,10,40,0,1,1,0,0,0,0,1
27339,34,13,40,0,1,1,0,0,0,0,0
27340,29,4,55,0,0,0,0,0,1,0,0
27341,60,10,32,0,1,0,0,0,0,1,1
27342,33,14,50,0,0,0,0,0,0,1,1
27343,58,5,40,0,1,0,0,1,0,0,0
27344,27,10,40,0,1,1,0,0,0,0,0
27345,46,10,40,0,0,0,0,0,1,0,0
27346,63,9,40,0,1,1,0,0,0,0,0
27347,38,10,40,0,0,0,0,0,1,0,0
27348,23,10,15,0,1,0,0,1,0,0,0
27349,29,13,40,8614,0,1,0,0,0,0,1
27350,31,15,60,0,0,0,0,0,0,1,1
27351,49,9,40,0,1,0,0,0,0,1,1
27352,45,16,60,0,1,0,0,0,0,1,1
27353,42,5,40,0,1,0,0,0,0,1,0
27354,48,9,40,0,1,0,0,0,0,1,0
27355,33,9,40,0,1,0,0,0,0,1,0
27356,24,10,40,0,1,0,0,1,0,0,0
27357,49,10,50,0,1,0,0,0,0,1,0
27358,40,10,40,2580,1,0,0,0,0,1,0
27359,57,11,45,0,1,0,0,0,0,1,0
27360,50,9,40,0,0,1,0,0,0,0,0
27361,46,13,55,15024,1,0,0,0,0,1,1
27362,35,10,60,3908,1,0,0,0,0,1,0
27363,19,10,20,0,0,0,0,1,0,0,0
27364,18,6,28,0,0,0,0,1,0,0,0
27365,20,9,40,0,1,1,0,0,0,0,0
27366,42,9,40,0,1,1,0,0,0,0,0
27367,46,9,40,0,1,0,0,0,0,1,1
27368,40,9,20,0,0,0,0,0,0,1,1
27369,54,14,45,0,1,0,0,0,0,1,1
27370,28,9,45,0,1,0,0,0,0,1,0
27371,38,10,40,0,1,0,0,0,0,1,1
27372,28,10,40,0,0,1,0,0,0,0,0
27373,22,7,40,0,1,0,0,1,0,0,0
27374,31,13,50,0,1,0,0,0,0,1,1
27375,27,9,40,0,1,0,0,0,0,1,0
27376,45,13,42,0,1,0,0,0,0,1,1
27377,38,13,40,0,1,0,0,0,0,1,1
27378,67,12,4,20051,0,0,0,0,0,1,1
27379,75,14,16,0,1,1,0,0,0,0,0
27380,41,14,60,0,0,0,0,0,1,0,1
27381,37,13,60,0,1,0,0,0,0,1,1
27382,47,9,50,0,0,0,0,1,0,0,0
27383,34,13,45,0,1,0,0,0,0,1,1
27384,25,9,40,0,1,0,0,1,0,0,0
27385,52,9,40,0,0,1,0,0,0,0,0
27386,27,9,40,2174,1,0,0,1,0,0,0
27387,35,9,40,0,1,1,0,0,0,0,0
27388,44,8,35,0,0,0,1,0,0,0,0
27389,27,9,80,0,1,0,0,0,0,1,1
27390,42,10,33,0,1,1,0,0,0,0,0
27391,26,5,38,0,0,0,0,1,0,0,0
27392,23,9,40,0,1,1,0,0,0,0,0
27393,28,9,40,0,0,1,0,0,0,0,0
27394,38,9,50,0,1,0,0,0,0,1,0
27395,28,10,50,0,1,0,0,1,0,0,0
27396,29,9,40,0,0,0,1,0,0,0,0
27397,56,5,50,3411,1,0,1,0,0,0,0
27398,30,10,40,0,0,0,0,1,0,0,0
27399,48,10,40,0,1,0,0,0,0,1,0
27400,45,10,72,0,1,0,0,0,0,1,0
27401,38,14,60,0,1,0,0,0,0,1,1
27402,24,9,40,0,1,0,1,0,0,0,0
27403,47,16,40,0,1,0,0,0,0,1,1
27404,22,9,48,0,0,1,0,0,0,0,0
27405,29,10,40,0,0,0,1,0,0,0,0
27406,45,12,40,0,1,1,0,0,0,0,0
27407,24,9,40,0,1,0,0,1,0,0,0
27408,40,9,40,0,1,0,0,0,0,1,0
27409,28,5,40,0,1,0,0,0,0,1,1
27410,46,13,50,0,0,0,0,0,1,0,1
27411,32,10,40,0,1,0,0,0,0,1,0
27412,20,9,40,0,1,1,0,0,0,0,0
27413,23,10,35,0,1,0,0,0,1,0,0
27414,46,9,40,0,1,0,0,0,0,1,0
27415,21,9,35,0,0,0,0,1,0,0,0
27416,59,14,40,0,1,0,0,0,0,1,1
27417,31,10,50,0,1,0,0,0,0,1,0
27418,48,10,40,0,0,1,0,0,0,0,0
27419,34,4,40,0,1,0,0,0,0,1,0
27420,19,10,25,0,1,0,0,1,0,0,0
27421,20,10,35,0,1,0,0,1,0,0,0
27422,29,13,50,0,1,0,0,1,0,0,0
27423,54,10,40,0,1,0,0,0,0,1,1
27424,36,9,52,0,1,0,0,0,0,1,0
27425,43,13,50,0,1,1,0,0,0,0,1
27426,46,13,40,3103,1,0,0,0,0,1,1
27427,33,14,45,0,1,0,0,0,0,1,1
27428,33,6,45,0,0,0,0,0,1,0,0
27429,36,10,40,0,1,0,0,0,0,1,0
27430,37,9,40,5178,1,0,0,0,0,1,1
27431,45,9,60,0,1,0,0,0,0,1,0
27432,25,13,40,0,0,1,0,0,0,0,0
27433,28,11,40,0,1,0,0,0,0,1,0
27434,26,9,40,2354,0,0,0,1,0,0,0
27435,23,9,40,0,1,0,0,1,0,0,0
27436,24,9,40,0,0,1,0,0,0,0,0
27437,58,10,40,0,0,1,0,0,0,0,0
27438,36,11,40,0,0,0,0,0,1,0,0
27439,46,10,50,0,1,0,0,0,0,1,0
27440,32,10,50,4386,1,0,0,0,0,1,0
27441,26,9,40,0,1,0,0,0,1,0,0
27442,52,3,40,0,0,1,0,0,0,0,0
27443,19,9,45,0,0,1,0,0,0,0,0
27444,33,13,60,0,1,0,0,0,0,1,1
27445,60,9,40,0,1,0,0,0,0,1,0
27446,39,10,38,0,1,1,0,0,0,0,0
27447,45,13,45,0,1,1,0,0,0,0,0
27448,37,10,40,0,0,0,0,0,1,0,0
27449,29,12,40,0,1,0,0,1,0,0,0
27450,53,10,66,0,1,0,0,0,0,1,0
27451,46,10,40,0,1,0,0,0,0,1,0
27452,20,10,40,0,1,0,0,1,0,0,0
27453,39,14,40,0,0,0,0,1,0,0,0
27454,48,10,40,7298,0,0,0,0,0,1,1
27455,38,9,48,4386,1,0,0,0,0,1,0
27456,36,9,45,0,1,0,0,0,0,1,0
27457,53,4,56,0,0,0,0,0,1,0,0
27458,29,9,35,0,1,1,0,0,0,0,0
27459,64,4,50,2580,1,0,0,0,0,1,0
27460,34,10,50,0,1,0,0,0,0,1,1
27461,41,13,40,0,0,0,0,0,1,0,0
27462,34,9,38,0,0,0,0,0,1,0,0
27463,37,13,50,0,1,0,0,0,0,1,1
27464,22,10,40,0,1,0,0,0,0,1,0
27465,43,8,40,0,1,0,0,0,0,1,0
27466,36,10,40,0,1,1,0,0,0,0,0
27467,47,9,55,0,1,0,0,0,0,1,1
27468,25,11,40,0,0,0,1,0,0,0,0
27469,33,10,40,0,1,1,0,0,0,0,0
27470,27,10,40,0,0,0,1,0,0,0,0
27471,33,10,70,0,1,1,0,0,0,0,0
27472,24,9,40,0,0,0,0,1,0,0,0
27473,47,10,40,0,0,1,0,0,0,0,0
27474,48,6,40,0,1,0,0,0,0,1,0
27475,28,9,50,0,1,0,0,0,0,1,0
27476,33,13,40,0,1,0,0,0,0,1,1
27477,44,13,40,0,1,0,0,0,0,1,1
27478,33,11,56,0,1,1,0,0,0,0,0
27479,26,10,25,0,0,1,0,0,0,0,0
27480,22,11,40,0,1,0,0,1,0,0,0
27481,34,10,55,0,1,0,0,0,0,1,1
27482,31,10,45,0,1,0,0,1,0,0,0
27483,38,11,40,0,1,0,0,0,0,1,0
27484,51,10,40,0,0,0,0,0,0,1,1
27485,36,10,40,0,1,0,0,0,0,1,0
27486,29,10,54,7688,1,0,0,0,0,1,1
27487,64,9,15,0,1,0,0,0,0,1,1
27488,24,10,55,0,1,0,0,1,0,0,0
27489,21,10,20,0,0,0,0,1,0,0,0
27490,28,10,60,0,1,0,0,0,0,1,1
27491,41,9,50,0,1,0,0,0,0,1,0
27492,17,5,16,0,1,0,0,1,0,0,0
27493,58,16,50,0,1,0,0,0,0,1,1
27494,50,13,8,0,1,0,0,0,0,1,0
27495,30,7,40,0,1,1,0,0,0,0,0
27496,47,9,40,0,1,0,0,0,0,1,0
27497,24,10,20,0,1,0,0,1,0,0,0
27498,50,10,40,0,1,0,0,0,0,1,0
27499,29,14,55,0,1,1,0,0,0,0,0
27500,31,16,40,0,1,0,0,0,0,1,1
27501,40,9,70,0,1,0,0,0,0,1,1
27502,31,10,60,0,0,1,0,0,0,0,0
27503,53,5,40,0,1,0,0,0,0,1,0
27504,33,9,40,0,0,1,0,0,0,0,0
27505,43,13,40,0,1,0,0,0,0,1,0
27506,56,10,50,7688,0,0,0,0,0,1,1
27507,38,13,50,0,0,0,0,0,0,1,1
27508,18,7,30,0,0,0,0,1,0,0,0
27509,50,9,40,0,1,0,0,0,0,1,1
27510,78,9,12,2329,0,0,0,0,1,0,0
27511,27,7,40,0,1,0,0,0,0,1,0
27512,19,10,25,0,0,0,0,1,0,0,0
27513,24,13,40,0,0,1,0,0,0,0,0
27514,20,10,15,0,1,0,0,1,0,0,0
27515,25,14,35,0,1,0,0,1,0,0,0
27516,34,13,50,0,0,1,0,0,0,0,1
27517,30,11,35,0,1,0,0,0,0,1,0
27518,37,14,40,0,0,1,0,0,0,0,0
27519,38,9,48,0,1,0,0,0,0,1,1
27520,67,9,12,0,1,0,0,0,0,1,0
27521,35,9,30,0,1,0,0,0,0,1,0
27522,75,9,30,0,1,0,0,0,0,1,0
27523,47,10,50,0,0,0,0,0,0,1,0
27524,23,6,40,0,1,0,0,0,0,1,0
27525,51,9,8,0,0,1,0,0,0,0,0
27526,42,9,40,0,1,1,0,0,0,0,0
27527,32,10,32,0,0,0,0,0,0,1,1
27528,54,9,35,0,0,0,0,0,1,0,0
27529,20,10,40,0,0,0,0,1,0,0,0
27530,39,9,40,0,1,0,0,0,0,1,1
27531,41,9,38,7688,1,0,0,0,0,1,1
27532,35,9,40,0,0,1,0,0,0,0,0
27533,45,13,35,0,1,0,0,0,0,1,1
27534,27,13,40,0,0,1,0,0,0,0,0
27535,61,4,30,0,1,0,0,0,0,1,1
27536,41,9,50,0,1,1,0,0,0,0,0
27537,22,10,40,0,1,0,0,1,0,0,0
27538,55,10,40,15024,1,0,0,0,0,1,1
27539,25,10,40,0,1,0,0,0,0,1,0
27540,20,10,35,0,0,0,0,1,0,0,0
27541,20,10,35,0,0,0,1,0,0,0,0
27542,67,13,16,0,1,0,0,0,0,1,0
27543,44,10,60,0,1,0,0,0,0,1,1
27544,42,9,60,0,1,0,0,0,0,1,1
27545,29,10,40,0,1,1,0,0,0,0,0
27546,48,10,38,0,0,0,0,0,1,0,1
27547,25,9,40,0,0,0,1,0,0,0,0
27548,31,9,99,0,0,0,0,0,1,0,1
27549,48,13,70,0,0,0,0,0,1,0,1
27550,40,14,20,0,1,1,0,0,0,0,0
27551,26,10,40,0,1,0,0,0,0,1,0
27552,28,9,35,0,0,0,0,1,0,0,0
27553,52,10,40,0,1,0,0,0,0,1,1
27554,41,9,40,0,1,0,0,0,0,1,0
27555,39,13,50,0,0,0,0,0,0,1,0
27556,48,9,16,0,0,1,0,0,0,0,0
27557,19,9,30,0,0,1,0,0,0,0,0
27558,27,10,40,0,1,0,0,0,0,1,0
27559,59,11,50,0,1,0,0,0,0,1,0
27560,19,10,40,0,1,0,1,0,0,0,0
27561,32,9,50,0,1,0,0,1,0,0,0
27562,39,9,40,0,1,0,1,0,0,0,0
27563,33,9,40,0,1,0,0,0,0,1,0
27564,38,9,40,0,1,1,0,0,0,0,0
27565,27,10,45,0,1,0,0,1,0,0,0
27566,23,9,45,0,0,0,0,1,0,0,0
27567,25,13,20,0,1,1,0,0,0,0,0
27568,37,12,68,0,1,0,0,0,0,1,0
27569,31,9,65,0,1,0,0,0,0,1,0
27570,24,12,37,0,0,0,0,1,0,0,0
27571,53,13,38,0,0,0,0,0,1,0,0
27572,26,10,40,0,1,0,1,0,0,0,0
27573,25,10,40,0,0,0,0,0,0,1,1
27574,59,7,40,0,1,1,0,0,0,0,0
27575,39,9,40,0,0,0,0,0,1,0,0
27576,28,10,40,0,1,0,0,1,0,0,0
27577,22,9,40,0,1,1,0,0,0,0,0
27578,20,9,40,0,1,0,1,0,0,0,0
27579,25,10,40,0,0,0,0,1,0,0,0
27580,27,10,50,0,1,0,0,0,1,0,0
27581,20,9,40,0,1,0,0,0,1,0,0
27582,43,6,25,0,1,0,0,0,1,0,0
27583,39,10,40,0,0,1,0,0,0,0,0
27584,27,13,45,0,1,1,0,0,0,0,0
27585,17,6,5,0,0,0,0,1,0,0,0
27586,40,15,72,0,1,0,0,0,0,1,0
27587,50,10,48,0,1,0,0,0,0,1,1
27588,23,13,35,0,0,0,0,1,0,0,0
27589,60,9,65,7298,1,0,0,0,0,1,1
27590,30,9,40,0,0,1,0,0,0,0,0
27591,24,9,50,0,1,0,0,0,0,1,0
27592,23,13,20,0,0,0,0,1,0,0,0
27593,24,13,30,5013,1,0,0,0,0,1,0
27594,45,13,20,0,1,0,0,0,0,1,0
27595,58,10,60,7298,1,0,0,0,0,1,1
27596,22,10,20,0,1,0,1,0,0,0,0
27597,41,10,40,0,1,1,0,0,0,0,0
27598,48,4,40,0,1,0,0,0,0,1,1
27599,31,9,40,0,1,0,1,0,0,0,0
27600,33,15,50,0,1,0,0,0,0,1,1
27601,49,13,50,0,1,0,0,0,0,1,0
27602,30,13,50,7688,1,0,0,0,0,1,1
27603,38,9,40,0,1,1,0,0,0,0,0
27604,58,9,48,0,1,0,0,0,0,1,0
27605,58,13,50,0,0,1,0,0,0,0,0
27606,61,9,40,0,1,0,0,0,0,1,0
27607,58,9,40,7688,1,0,0,0,0,1,1
27608,32,11,45,0,1,0,0,0,0,1,1
27609,33,9,50,0,1,1,0,0,0,0,0
27610,28,13,50,0,0,1,0,0,0,0,1
27611,22,10,11,0,0,0,0,1,0,0,0
27612,35,9,40,0,1,0,0,0,0,1,1
27613,59,9,55,0,1,0,0,0,0,1,0
27614,45,15,40,7688,1,0,0,0,0,1,1
27615,50,9,40,0,1,0,0,0,0,1,0
27616,56,8,40,0,0,1,0,0,0,0,0
27617,36,9,40,0,1,1,0,0,0,0,0
27618,28,10,60,0,1,0,0,0,0,1,0
27619,42,11,40,0,1,0,0,0,0,1,1
27620,60,9,40,0,1,0,0,0,0,1,0
27621,41,10,91,0,1,0,0,0,0,1,0
27622,42,13,45,7298,1,0,0,0,0,1,1
27623,36,9,55,0,1,0,0,0,0,1,1
27624,52,14,40,0,1,0,0,0,0,1,1
27625,42,9,40,0,1,0,0,0,0,1,0
27626,26,10,55,0,1,0,0,0,0,1,1
27627,31,13,40,0,0,0,0,0,1,0,0
27628,47,3,40,0,0,0,0,0,1,0,0
27629,35,10,50,0,1,0,0,0,0,1,0
27630,19,5,25,0,1,0,0,1,0,0,0
27631,59,10,80,0,0,0,0,0,0,1,1
27632,38,13,40,0,1,0,0,0,0,1,1
27633,36,13,50,0,1,0,0,0,0,1,0
27634,35,14,55,0,0,1,0,0,0,0,0
27635,39,9,30,0,1,0,0,0,0,1,0
27636,64,10,40,0,1,1,0,0,0,0,0
27637,17,6,25,0,0,0,0,1,0,0,0
27638,49,10,32,0,1,0,0,0,0,1,0
27639,19,10,25,0,0,0,0,1,0,0,0
27640,36,9,40,3137,0,0,0,0,0,1,0
27641,26,9,45,0,1,1,0,0,0,0,0
27642,27,3,40,2176,0,0,1,0,0,0,0
27643,66,13,40,20051,1,0,0,0,0,1,1
27644,38,4,40,0,1,0,0,0,0,1,0
27645,25,13,25,0,0,0,1,0,0,0,0
27646,19,9,40,0,0,1,0,0,0,0,0
27647,30,12,50,4787,1,1,0,0,0,0,1
27648,22,11,40,0,1,0,0,0,1,0,0
27649,60,10,44,0,1,0,0,1,0,0,1
27650,54,10,18,0,1,0,0,0,0,1,1
27651,46,9,37,0,1,1,0,0,0,0,0
27652,33,10,40,0,1,0,0,1,0,0,0
27653,51,14,40,0,0,1,0,0,0,0,0
27654,43,15,60,15024,1,0,0,0,0,1,1
27655,60,9,25,0,1,0,0,0,0,1,0
27656,39,9,60,0,1,0,0,0,0,1,0
27657,23,13,40,3325,0,0,0,1,0,0,0
27658,39,12,40,0,0,1,0,0,0,0,0
27659,40,10,40,0,1,1,0,0,0,0,0
27660,48,10,65,0,1,0,0,0,0,1,1
27661,24,9,40,0,1,0,1,0,0,0,0
27662,32,9,40,0,1,1,0,0,0,0,0
27663,31,10,60,0,1,0,0,0,0,1,0
27664,39,9,40,0,1,1,0,0,0,0,0
27665,27,14,40,0,0,0,0,1,0,0,0
27666,45,14,38,0,1,1,0,0,0,0,0
27667,31,13,40,0,1,1,0,0,0,0,0
27668,63,9,40,0,0,1,0,0,0,0,0
27669,45,13,50,0,1,0,0,0,0,1,1
27670,28,10,50,0,0,0,0,0,1,0,0
27671,23,13,40,0,0,0,0,1,0,0,0
27672,50,9,44,0,1,0,0,0,0,1,1
27673,33,8,40,0,1,0,0,0,0,1,0
27674,27,13,46,13550,1,1,0,0,0,0,1
27675,29,10,40,0,1,0,0,0,0,1,0
27676,36,9,35,0,0,0,0,0,1,0,0
27677,60,2,40,0,1,0,0,0,0,1,1
27678,46,13,50,0,1,0,0,0,0,1,0
27679,23,13,55,0,1,0,0,1,0,0,0
27680,38,9,50,0,1,0,0,0,0,1,0
27681,60,15,40,0,1,0,0,0,0,1,1
27682,20,10,35,0,0,1,0,0,0,0,0
27683,37,10,48,0,0,0,0,0,1,0,0
27684,37,9,40,0,1,0,0,0,1,0,0
27685,58,9,40,0,1,0,0,0,0,1,0
27686,25,13,30,0,1,0,0,1,0,0,0
27687,27,10,60,0,0,0,0,0,1,0,0
27688,33,10,55,0,1,0,0,0,0,1,0
27689,43,10,40,0,0,1,0,0,0,0,0
27690,21,10,20,0,1,0,0,1,0,0,0
27691,45,9,40,0,1,0,0,0,0,1,0
27692,44,3,40,0,1,0,0,0,0,1,0
27693,53,9,46,4787,1,1,0,0,0,0,1
27694,31,9,20,0,0,0,0,1,0,0,0
27695,18,7,15,0,1,0,0,1,0,0,0
27696,20,9,30,0,0,0,0,1,0,0,0
27697,32,9,40,0,1,1,0,0,0,0,0
27698,48,6,40,0,1,0,0,0,0,1,0
27699,46,9,40,0,1,0,0,0,0,1,0
27700,28,9,50,0,1,0,0,0,0,1,0
27701,27,9,40,0,1,1,0,0,0,0,0
27702,18,10,32,0,0,0,0,1,0,0,0
27703,69,9,12,9386,1,0,0,0,0,1,1
27704,50,14,40,0,1,0,0,0,0,1,1
27705,43,9,40,0,0,0,0,0,0,1,0
27706,32,13,30,0,0,0,0,0,1,0,0
27707,43,9,48,0,0,1,0,0,0,0,0
27708,52,9,55,7688,1,0,0,0,0,1,1
27709,50,13,40,0,1,0,0,0,0,1,1
27710,35,10,40,0,0,1,0,0,0,0,1
27711,46,9,45,0,0,0,0,1,0,0,0
27712,58,9,60,0,1,0,0,0,0,1,1
27713,46,15,60,15024,1,0,0,0,0,1,1
27714,40,9,50,0,1,1,0,0,0,0,0
27715,25,13,40,0,1,0,0,1,0,0,0
27716,22,12,25,0,0,1,0,0,0,0,0
27717,33,13,40,0,1,0,0,0,0,1,0
27718,49,11,40,0,1,0,0,0,0,1,0
27719,62,6,40,0,0,0,0,0,1,0,0
27720,56,10,48,0,1,1,0,0,0,0,0
27721,24,9,40,0,0,0,0,0,1,0,0
27722,42,9,40,0,0,1,0,0,0,0,0
27723,41,14,40,0,0,0,0,0,1,0,0
27724,23,13,66,0,1,1,0,0,0,0,0
27725,35,13,40,0,1,0,1,0,0,0,0
27726,42,9,40,0,1,0,1,0,0,0,0
27727,22,9,40,0,1,0,0,1,0,0,0
27728,32,9,50,0,1,0,0,0,0,1,0
27729,25,9,40,0,1,0,0,1,0,0,0
27730,66,3,15,0,0,1,0,0,0,0,0
27731,26,9,38,0,1,0,0,0,0,1,0
27732,46,10,55,3325,1,0,0,1,0,0,0
27733,55,13,45,0,1,0,0,0,0,1,1
27734,24,9,40,0,1,0,0,0,0,1,0
27735,25,9,40,0,1,0,0,0,1,0,0
27736,22,10,40,0,0,1,0,0,0,0,0
27737,31,9,40,0,1,1,0,0,0,0,0
27738,30,9,40,0,0,1,0,0,0,0,0
27739,54,9,15,0,1,1,0,0,0,0,0
27740,56,5,40,0,0,1,0,0,0,0,1
27741,47,9,60,0,1,0,0,0,0,1,0
27742,29,9,40,0,1,0,0,0,0,1,0
27743,53,9,40,0,1,0,0,0,0,1,0
27744,22,9,40,0,0,0,0,0,1,0,0
27745,42,9,40,0,0,1,0,0,0,0,1
27746,21,10,40,0,1,0,1,0,0,0,0
27747,36,9,70,0,0,1,0,0,0,0,0
27748,60,3,40,0,1,0,0,0,0,1,1
27749,69,11,25,0,0,1,0,0,0,0,0
27750,31,9,40,0,1,0,0,0,0,1,0
27751,48,10,55,0,0,0,0,0,1,0,0
27752,23,9,40,0,0,1,0,0,0,0,0
27753,24,12,40,8614,1,0,0,0,1,0,1
27754,47,9,40,0,1,0,0,0,0,1,1
27755,36,9,40,0,0,0,0,0,1,0,0
27756,39,12,50,0,1,0,0,0,0,1,1
27757,22,9,46,0,0,1,0,0,0,0,0
27758,27,13,45,10520,1,1,0,0,0,0,1
27759,36,9,40,0,1,0,0,0,0,1,0
27760,54,2,40,0,1,0,0,0,0,1,0
27761,33,9,40,0,0,0,0,0,1,0,0
27762,42,9,50,7688,1,0,0,0,0,1,1
27763,52,10,65,0,1,0,0,0,0,1,0
27764,23,13,32,0,1,0,0,1,0,0,0
27765,33,2,40,0,1,0,0,0,0,1,0
27766,30,11,38,0,0,1,0,0,0,0,0
27767,35,11,38,0,1,0,0,0,0,1,0
27768,27,9,37,0,1,0,0,1,0,0,0
27769,24,9,35,0,1,0,0,1,0,0,0
27770,44,9,40,0,1,0,0,0,0,1,0
27771,62,11,20,0,0,1,0,0,0,0,0
27772,45,13,40,15024,1,0,0,0,0,1,1
27773,75,9,20,0,1,0,0,0,0,1,0
27774,47,13,50,0,1,0,0,0,0,1,0
27775,64,15,60,0,1,0,0,0,0,1,0
27776,54,9,42,0,1,1,0,0,0,0,1
27777,41,13,40,0,1,0,0,0,0,1,1
27778,33,12,40,0,1,0,0,0,0,1,0
27779,20,10,10,0,0,0,0,1,0,0,0
27780,51,13,50,0,1,1,0,0,0,0,1
27781,45,15,50,0,1,1,0,0,0,0,1
27782,43,6,40,0,1,0,0,0,0,1,0
27783,30,9,40,0,1,0,0,1,0,0,0
27784,32,9,40,0,0,0,0,1,0,0,0
27785,45,10,40,0,1,0,0,0,0,1,1
27786,61,10,40,0,0,1,0,0,0,0,0
27787,21,2,40,0,1,0,1,0,0,0,0
27788,56,7,49,0,1,1,0,0,0,0,0
27789,28,9,60,0,1,0,1,0,0,0,0
27790,23,10,40,0,0,0,0,1,0,0,0
27791,55,10,84,0,1,0,0,0,0,1,0
27792,33,9,70,0,1,1,0,0,0,0,0
27793,22,10,20,0,0,0,0,1,0,0,0
27794,43,11,40,0,1,0,0,0,0,1,0
27795,32,9,40,0,0,0,0,0,1,0,0
27796,38,10,40,0,0,0,0,0,0,1,0
27797,18,5,20,0,1,0,0,1,0,0,0
27798,35,10,50,0,1,0,0,0,0,1,1
27799,29,9,40,0,0,0,0,1,0,0,0
27800,19,2,55,0,1,1,0,0,0,0,0
27801,39,7,35,0,1,0,0,0,0,1,0
27802,29,10,50,0,1,0,0,0,0,1,1
27803,45,15,55,0,1,0,0,0,0,1,1
27804,44,10,40,3103,1,0,0,0,0,1,1
27805,42,4,40,0,1,0,0,0,0,1,0
27806,34,13,40,0,1,1,0,0,0,0,0
27807,52,13,40,0,1,0,0,0,0,1,0
27808,64,9,25,0,1,0,0,0,0,1,0
27809,30,13,45,0,1,0,0,0,0,1,1
27810,43,13,42,0,1,0,0,0,1,0,0
27811,49,10,40,0,1,0,0,0,1,0,0
27812,35,10,40,0,1,0,0,0,0,1,1
27813,37,15,50,0,1,0,0,0,0,1,1
27814,49,4,40,0,1,0,0,0,0,1,0
27815,19,7,40,0,0,0,0,1,0,0,0
27816,22,13,4,2202,1,0,0,1,0,0,0
27817,31,9,40,0,1,0,0,1,0,0,0
27818,26,10,40,0,1,0,0,0,0,1,0
27819,44,10,55,0,1,0,0,0,0,1,0
27820,38,10,40,0,0,0,0,0,0,1,0
27821,33,9,60,0,1,0,0,0,0,1,0
27822,18,8,20,0,1,0,0,1,0,0,0
27823,32,11,40,0,0,0,0,0,1,0,0
27824,27,9,40,0,0,1,0,0,0,0,0
27825,28,14,40,0,1,0,0,0,0,1,0
27826,30,11,40,0,1,1,0,0,0,0,0
27827,33,9,38,0,1,1,0,0,0,0,0
27828,74,14,10,0,0,1,0,0,0,0,0
27829,36,9,70,0,1,1,0,0,0,0,0
27830,36,12,55,0,1,0,0,0,0,1,0
27831,29,9,20,0,0,0,0,0,0,1,0
27832,39,13,45,0,0,0,0,0,1,0,0
27833,25,13,80,0,1,1,0,0,0,0,0
